along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry,interpolation_method,centroid_longitude_deg,centroid_latitude_deg
56,3,179.57574372110915,-37.32503722603139,179.48204596862783,-37.437022198232924,9.35962886026973,11.381745281956874,9.756040371130872,"POLYGON Z ((2161990.98461204 5845958.60300543 -11381.7452819569, 2173750.18401112 5836868.37337854 -9359.62886026973, 2182924.15574876 5848735.9022939 -9359.62886026973, 2171164.95634967 5857826.1319208 -11381.7452819569, 2161990.98461204 5845958.60300543 -11381.7452819569))",2d_linear_centroids_interior,179.45943522338348,-37.34396801698966
56,4,179.4415931626725,-37.242637471432666,179.35109903959915,-37.35626469319465,11.350559790572893,14.144729842382418,10.689749772479164,"POLYGON Z ((2150884.31984905 5855370.97614582 -14144.7298423824, 2162753.70060479 5846635.39292563 -11350.5597905729, 2171644.90591082 5858716.22353474 -11350.5597905729, 2159775.52515508 5867451.80675492 -14144.7298423824, 2150884.31984905 5855370.97614582 -14144.7298423824))",2d_linear_centroids_interior,179.32653728027478,-37.263918952582294
56,5,179.30862158642222,-37.16024160392455,179.2223111384166,-37.27590862366624,14.162854818416028,17.781722834283272,11.165195536150168,"POLYGON Z ((2139941.87816677 5864599.26404131 -17781.7228342833, 2151920.35230146 5856327.62867168 -14162.854818416, 2160443.76022815 5868670.70435463 -14162.854818416, 2148465.28609346 5876942.33972427 -17781.7228342833, 2139941.87816677 5864599.26404131 -17781.7228342833))",2d_linear_centroids_interior,179.19534779192105,-37.18456273909601
56,6,179.1793026668618,-37.08426114959306,179.08841949879886,-37.197644047899125,17.80714722102064,22.408702318409258,10.869050275862918,"POLYGON Z ((2129102.23154544 5874272.10680811 -22408.7023184093, 2140593.35889146 5865799.81768396 -17807.1472210206, 2149494.84597004 5877873.07440242 -17807.1472210206, 2138003.71862402 5886345.36352657 -22408.7023184093, 2129102.23154544 5874272.10680811 -22408.7023184093))",2d_linear_centroids_interior,179.06652304897938,-37.10631140351435
56,7,179.05169608996144,-37.007901278936714,178.95845067062265,-37.120022662316565,22.240708648562087,27.820612001548824,10.501391694968689,"POLYGON Z ((2118511.42281239 5883599.84138822 -27820.6120015488, 2129585.72303913 5875160.37736144 -22240.7086485621, 2138677.66763719 5887090.8653408 -22240.7086485621, 2127603.36741045 5895530.32936758 -27820.6120015488, 2118511.42281239 5883599.84138822 -27820.6120015488))",2d_linear_centroids_interior,178.9402004398999,-37.02926621408533
56,8,178.92750759608174,-36.92998058855854,178.83846929042727,-37.04425512970471,28.0196297488022,34.33271906936098,10.077323414419439,"POLYGON Z ((2108360.7014841 5892155.20479443 -34332.719069361, 2119430.64345046 5884243.10721591 -28019.6297488022, 2128152.8629799 5896446.50373001 -28019.6297488022, 2117082.92101354 5904358.60130852 -34332.719069361, 2108360.7014841 5892155.20479443 -34332.719069361))",2d_linear_centroids_interior,178.81843648329493,-36.9547069478299
56,9,178.8065738176465,-36.85746986304421,178.71426503146893,-36.970038115625286,34.193077798423495,41.142441325798536,9.890612037242407,"POLYGON Z ((2098227.08699149 5901130.24647468 -41142.4413257985, 2108866.98137996 5893161.62087383 -34193.0777984235, 2117858.82214553 5905167.73596767 -34193.0777984235, 2107218.92775706 5913136.36156852 -41142.4413257985, 2098227.08699149 5901130.24647468 -41142.4413257985))",2d_linear_centroids_interior,178.69836014991168,-36.880897630393434
56,10,178.6901844491701,-36.78801029992524,178.59354436456772,-36.89818152099429,41.30307803689615,48.78383696342418,9.741584691261936,"POLYGON Z ((2088412.23642286 5909890.94099353 -48783.8369634242, 2098576.72827578 5901784.07037318 -41303.0780368961, 2107929.75149335 5913511.00333502 -41303.0780368961, 2097765.25964043 5921617.87395537 -48783.8369634242, 2088412.23642286 5909890.94099353 -48783.8369634242))",2d_linear_centroids_interior,178.58251767449593,-36.809423726090074
57,0,-179.92106260942612,-37.45519494194397,179.98881917393945,-37.56900936583891,5.128586040759547,6.461166242040018,9.576747983062834,"POLYGON Z ((2205563.20009945 5827867.74298639 -6461.16624204002, 2217567.46872005 5818972.70139617 -5128.58604075955, 2226497.82067622 5831024.62298316 -5128.58604075955, 2214493.55205562 5839919.66457338 -6461.16624204002, 2205563.20009945 5827867.74298639 -6461.16624204002))",nearest_neighbor_boundary,179.96278672353353,-37.47633074050699
57,1,179.94342841452072,-37.373182376182534,179.85629055899133,-37.48844299264558,6.390048234447313,7.613683174487363,9.485922244779001,"POLYGON Z ((2194295.57343048 5837432.79578219 -7613.68317448736, 2206498.04713423 5828795.53041387 -6390.04823444731, 2215164.19546034 5841038.80910832 -6390.04823444731, 2202961.72175659 5849676.07447664 -7613.68317448736, 2194295.57343048 5837432.79578219 -7613.68317448736))",2d_linear_centroids_interior,179.82789600523802,-37.396163303356495
57,2,179.80739936501615,-37.28909444761525,179.72629558273871,-37.40711051982129,7.5650736837635435,9.16704369831304,9.630909879345634,"POLYGON Z ((2183106.61854922 5846763.53640119 -9167.04369831304, 2195633.31713242 5838669.3709298 -7565.07368376354, 2203774.04153532 5851268.12508234 -7565.07368376354, 2191247.34295212 5859362.29055372 -9167.04369831304, 2183106.61854922 5846763.53640119 -9167.04369831304))",2d_linear_centroids_interior,179.69341643177347,-37.31589090869749
57,3,179.6726315936034,-37.20737391963409,179.59377675487735,-37.32634813747599,9.047155805561726,11.086645667272105,10.035538676390177,"POLYGON Z ((2171903.42028502 5856339.73332018 -11086.6456672721, 2184514.39401518 5848478.19258816 -9047.15580556173, 2192449.62523076 5861207.37581236 -9047.15580556173, 2179838.6515006 5869068.91654438 -11086.6456672721, 2171903.42028502 5856339.73332018 -11086.6456672721))",2d_linear_centroids_interior,179.5595208895838,-37.235620065645676
57,4,179.54116243892497,-37.13215549397945,179.45455541988576,-37.247620091444524,11.214003443096875,13.870658550541995,10.902323604863254,"POLYGON Z ((2160651.71677251 5866531.56860742 -13870.658550542, 2172758.59902588 5858083.75316537 -11214.0034430969, 2181342.11119965 5870385.10751206 -11214.0034430969, 2169235.22894627 5878832.92295412 -13870.658550542, 2160651.71677251 5866531.56860742 -13870.658550542))",2d_linear_centroids_interior,179.42689959189116,-37.15577121763844
57,5,179.40944675966222,-37.053905492179034,179.32055461453263,-37.168233680557385,13.930228894239935,17.60120071645767,11.134578483756322,"POLYGON Z ((2149643.83928672 5876211.24585955 -17601.2007164577, 2161445.5995106 5867711.69166544 -13930.2288942399, 2170211.72364253 5879883.58830087 -13930.2288942399, 2158409.96341865 5888383.14249498 -17601.2007164577, 2149643.83928672 5876211.24585955 -17601.2007164577))",2d_linear_centroids_interior,179.29585660027618,-37.07653789025596
57,6,179.2791917354079,-36.97575455402972,179.18892814651218,-37.089369819560524,17.422488414583317,22.02412078275938,10.863679253961624,"POLYGON Z ((2138802.5030745 5885693.21289714 -22024.1207827594, 2150314.58076917 5877249.45504297 -17422.4884145833, 2159186.10668746 5889344.74453438 -17422.4884145833, 2147674.02899279 5897788.50238856 -22024.1207827594, 2138802.5030745 5885693.21289714 -22024.1207827594))",2d_linear_centroids_interior,179.16668057994644,-36.99810724617004
57,7,179.1530747396632,-36.90162251867846,179.0580003539727,-37.012660816297505,22.149631841839224,27.674921894828117,10.738337707170597,"POLYGON Z ((2128242.77692131 5895145.19713958 -27674.9218948281, 2139205.61963401 5886526.19200634 -22149.6318418392, 2148476.49590617 5898318.17458547 -22149.6318418392, 2137513.65319346 5906937.17971871 -27674.9218948281, 2128242.77692131 5895145.19713958 -27674.9218948281))",2d_linear_centroids_interior,179.04128322432788,-36.92166066725961
57,8,179.02835991553823,-36.82508114695972,178.93406059843502,-36.936517212546164,27.58630803767492,33.93957500300055,10.435642286867342,"POLYGON Z ((2117956.13087361 5904013.14533118 -33939.5750030006, 2128691.97213677 5895683.81695252 -27586.3080376749, 2137886.78835425 5907535.20314683 -27586.3080376749, 2127150.94709109 5915864.53152549 -33939.5750030006, 2117956.13087361 5904013.14533118 -33939.5750030006))",2d_linear_centroids_interior,178.9184404224706,-36.84647470696541
57,9,178.9083186775893,-36.75209264762006,178.81289087238156,-36.86287954027346,34.044443571472485,41.03231762345502,10.37322850595395,"POLYGON Z ((2107959.32083169 5912745.32374018 -41032.317623455, 2118386.0498162 5904532.34992328 -34044.4435714725, 2127667.72130655 5916315.83728251 -34044.4435714725, 2117240.99232204 5924528.81109941 -41032.317623455, 2107959.32083169 5912745.32374018 -41032.317623455))",2d_linear_centroids_interior,178.79970797868086,-36.77352502373328
57,10,178.79089589188317,-36.681174158467726,178.69287069884882,-36.79045468739509,40.995964414462854,48.4647937400173,10.337999755022247,"POLYGON Z ((2098082.8880949 5921459.11994333 -48464.7937400173, 2108153.54990128 5913225.14403328 -40995.9644144629, 2117648.2091596 5924837.69954739 -40995.9644144629, 2107577.54735322 5933071.67545744 -48464.7937400173, 2098082.8880949 5921459.11994333 -48464.7937400173))",2d_linear_centroids_interior,178.6830692421743,-36.70159389167786
58,0,-179.85281379446678,-37.32740805680098,-179.94147892348457,-37.441855337224155,5.351151524991054,6.555754873329834,9.576747983062834,"POLYGON Z ((2212711.983056 5841442.97926 -6555.75487332983, 2224800.21341113 5832643.91012432 -5351.15152499105, 2233627.79399131 5844771.30972606 -5351.15152499105, 2221539.56363618 5853570.37886174 -6555.75487332983, 2212711.983056 5841442.97926 -6555.75487332983))",nearest_neighbor_boundary,-179.96856384210676,-37.34935015184416
58,1,-179.99175289825283,-37.23649141493934,179.93721056997583,-37.35851521523564,6.435120235962245,7.5886554906773664,9.98110947363683,"POLYGON Z ((2201675.4805577 5850001.69672141 -7588.65549067737, 2214733.00128524 5842709.8856387 -6435.12023596224, 2222046.47025995 5855806.18937509 -6435.12023596224, 2208988.94953241 5863098.0004578 -7588.65549067737, 2201675.4805577 5850001.69672141 -7588.65549067737))",2d_linear_centroids_interior,179.89663600530181,-37.26918700686966
58,2,179.87451597023858,-37.15797156028907,179.80063992133165,-37.27891156626616,7.71276719179545,9.343910103381754,10.119183014698724,"POLYGON Z ((2190366.30154804 5859940.44227922 -9343.91010338175, 2203255.53706375 5852443.31078627 -7712.76719179545, 2210797.39242157 5865409.436567 -7712.76719179545, 2197908.15690586 5872906.56805995 -9343.91010338175, 2190366.30154804 5859940.44227922 -9343.91010338175))",2d_linear_centroids_interior,179.76246754600365,-37.189051955823686
58,3,179.74104178521236,-37.079057633923604,179.66492388074437,-37.19909975253726,9.24407121228159,11.435583956348449,10.430992989770331,"POLYGON Z ((2179106.31491872 5869812.15179929 -11435.5839563484, 2191829.41860806 5862175.40482149 -9244.07121228159, 2199548.99898984 5875036.5120339 -9244.07121228159, 2186825.89530051 5882673.2590117 -11435.5839563484, 2179106.31491872 5869812.15179929 -11435.5839563484))",2d_linear_centroids_interior,179.62887056691804,-37.10891315394372
58,4,179.6088837895876,-37.00097847727501,179.52984069951302,-37.11979436715316,11.528456845944406,14.456621832498202,10.928405304479242,"POLYGON Z ((2167958.36459241 5879631.91939431 -14456.6218324982, 2180429.62434251 5871828.48873486 -11528.4568459444, 2188386.12804013 5884544.38622226 -11528.4568459444, 2175914.86829002 5892347.81688171 -14456.6218324982, 2167958.36459241 5879631.91939431 -14456.6218324982))",2d_linear_centroids_interior,179.4967165553759,-37.029300613472806
58,5,179.47771672213702,-36.922694577022,179.39687663630187,-37.04072061731866,14.449590329720078,18.14524129850024,11.057895108964482,"POLYGON Z ((2156953.68361903 5889272.20463362 -18145.2412985002, 2169191.1256934 5881424.4549311 -14449.5903297201, 2177288.48344297 5894051.12501768 -14449.5903297201, 2165051.0413686 5901898.87472021 -18145.2412985002, 2156953.68361903 5889272.20463362 -18145.2412985002))",2d_linear_centroids_interior,179.3660623999416,-36.95025937450456
58,6,179.34961726049465,-36.84929874523575,179.26038733986383,-36.963350015417646,18.046369923730182,23.01511243500906,10.963889801324342,"POLYGON Z ((2146141.29852541 5899140.27124204 -23015.1124350091, 2157600.59418796 5890833.87968042 -18046.3699237302, 2166403.99775339 5902978.84100865 -18046.3699237302, 2154944.70209084 5911285.23257027 -23015.1124350091, 2146141.29852541 5899140.27124204 -23015.1124350091))",2d_linear_centroids_interior,179.23806090825212,-36.87250207895607
58,7,179.22387266616195,-36.77430156351342,179.13176594450894,-36.88684548000399,22.950800306911173,28.731323735281105,10.927336225191684,"POLYGON Z ((2135634.39254376 5908423.15523923 -28731.3237352811, 2146680.92592396 5900082.91248652 -22950.8003069112, 2155719.2638919 5912054.06309025 -22950.8003069112, 2144672.7305117 5920394.30584297 -28731.3237352811, 2135634.39254376 5908423.15523923 -28731.3237352811))",2d_linear_centroids_interior,179.11328427025305,-36.79639772214625
58,8,179.101677332126,-36.702739614563626,179.0037586572681,-36.8120380165141,28.694651946496343,35.25388906660318,10.871283966356287,"POLYGON Z ((2125359.31880411 5917688.7246094 -35253.8890666032, 2135780.78185183 5909123.1238513 -28694.6519464963, 2145305.26773669 5920711.22846893 -28694.6519464963, 2134883.80468897 5929276.82922703 -35253.8890666032, 2125359.31880411 5917688.7246094 -35253.8890666032))",2d_linear_centroids_interior,178.99169912222905,-36.72194886953512
58,9,178.98262437220538,-36.63151249311851,178.88138404077668,-36.738799899486004,35.2771272335018,42.54851134060111,10.834933158475327,"POLYGON Z ((2115417.35936487 5926511.86396852 -42548.5113406011, 2125350.81136216 5917941.36196546 -35277.1272335018, 2135149.61498093 5929298.4499567 -35277.1272335018, 2125216.16298364 5937868.95195976 -42548.5113406011, 2115417.35936487 5926511.86396852 -42548.5113406011))",2d_linear_centroids_interior,178.8738092083558,-36.64948799237974
59,0,-179.80642159723055,-37.180325526779356,-179.88025071147717,-37.301227523819506,5.733129750237374,6.773662638149644,10.55286101112474,"POLYGON Z ((2218501.67611643 5855431.52476455 -6773.66263814964, 2231412.46170328 5847866.54579303 -5733.12975023737, 2238995.70811453 5860808.50754024 -5733.12975023737, 2226084.92252768 5868373.48651176 -6773.66263814964, 2218501.67611643 5855431.52476455 -6773.66263814964))",nearest_neighbor_boundary,-179.91871165523693,-37.211309918673
59,1,-179.94229146543634,-37.09770428708441,179.98811666463504,-37.2202022086201,6.664366615634373,7.8951788135862335,10.492120607983935,"POLYGON Z ((2207279.66099066 5864930.42191303 -7895.17881358623, 2220391.61833069 5857749.77597784 -6664.36661563437, 2227596.56024579 5870906.09810829 -6664.36661563437, 2214484.60290576 5878086.74404348 -7895.17881358623, 2207279.66099066 5864930.42191303 -7895.17881358623))",2d_linear_centroids_interior,179.94669543913352,-37.13117208967441
59,2,179.92294711596904,-37.01632537386215,179.85563351697186,-37.13963779668557,8.020893816006632,9.783533521314107,10.606643327085509,"POLYGON Z ((2196087.49670159 5874514.4589057 -9783.53352131411, 2209265.49129422 5867569.42040432 -8020.89381600663, 2216258.98223603 5880839.35199596 -8020.89381600663, 2203080.98764339 5887784.39049735 -9783.53352131411, 2196087.49670159 5874514.4589057 -9783.53352131411))",2d_linear_centroids_interior,179.81292053925975,-37.051175878214806
59,3,179.78973057988583,-36.93699273263537,179.7212027599208,-37.059875895601536,9.74706364814325,12.108563283860336,10.635998688595615,"POLYGON Z ((2184876.16856374 5884288.63796798 -12108.5632838603, 2197933.75448106 5877294.15660891 -9747.06364814325, 2205016.56112026 5890516.63179746 -9747.06364814325, 2191958.97520294 5897511.11315653 -12108.5632838603, 2184876.16856374 5884288.63796798 -12108.5632838603))",2d_linear_centroids_interior,179.6798684471266,-36.971269777444164
59,4,179.65813446790074,-36.85989179325385,179.58481722835754,-36.98098083087663,11.874395781104289,15.100661192433265,10.860811550219868,"POLYGON Z ((2173698.15344581 5894221.95459991 -15100.6611924333, 2186395.25766401 5886916.15170306 -11874.3957811043, 2193876.14724349 5899917.54743966 -11874.3957811043, 2181179.04302529 5907223.35033651 -15100.6611924333, 2173698.15344581 5894221.95459991 -15100.6611924333))",2d_linear_centroids_interior,179.54788634410008,-36.89166866989611
